District,Area,Year,Max_Temp,Min_Temp,Rainfall,Humidity,Wind,Cloud,Sunshine,ALT,Productions,PPH
41891,387890,1978,35.15,25.2,489,84.5,0.8,6.7,4.1,35,182770,0.471190286
41950,441125,1979,34.4,25.95,600.5,89,1.55,5.85,5.4,4,158180,0.358583168
41883,260115,1979,36.55,26.15,683,87,1.6,6.1,4.5,20,106790,0.41054918
41978,187360,1979,34.45,24.75,683,85,5.45,6.3,4.75,6,106850,0.570292485
41933,470095,1979,34.45,25.85,326.5,85.5,2.4,5.6,4.9,10,215295,0.457981897
41923,376830,1979,34.5,26.45,396,85.5,1.75,6.15,4.95,9,149470,0.39665101
41863,441005,1979,32.4,25.95,379,84.5,0.85,5.75,4.748,37,163610,0.370993526
41929,531140,1979,34.65,26.25,336.5,86.5,0.6,6.1,4.694827586,9,122995,0.231567948
41936,577205,1979,35.65,26.15,376.5,84.5,3.15,6.25,4.7,7,207870,0.360132015
41947,106240,1979,35.8,26.6,483,84.5,1.05,5.15,4.126666667,4,46675,0.439335467
41886,400835,1979,35.7,25.95,172.5,88,2.1,6.4,4.6,19,218210,0.544388589
41953,360095,1979,35.9,25.9,582,83,2.7,6.7,4.10862069,6,153860,0.427276135
41907,343425,1979,35.85,26,447.5,82.5,2.95,6.2,4.632758621,14,108760,0.316692145
41960,100545,1979,34.85,25.7,530,88.5,1.75,5.95,3.374137931,3,36588,0.363896763
41895,429340,1979,35.4,26.15,383.5,86.5,2.2,5.7,4.85,20,131785,0.306947873
41966,77445,1979,34.5,25.25,657.5,86.5,1.35,5.85,4.246296296,63,27280,0.352249984
41859,884060,1979,35,25.5,593.5,83.5,1.4,5.8,4.5,34,272940,0.308734701
41891,374035,1979,35.95,25.15,805,87.5,1.85,6.95,4.1,35,156070,0.417260417
41950,494995,1980,34.05,26.2,411.5,90,1.4,5.85,4.35,4,225875,0.456317741
41883,258430,1980,34.65,26.25,323.5,86.5,1.3,5.65,4.65,20,133915,0.518186743
41978,178215,1980,32.75,24.85,664.5,85,6,6.15,4.55,6,118335,0.664001347
41933,460465,1980,34.15,25.35,450,85.5,2.35,4.95,4.9,10,217225,0.471751382
41923,432070,1980,33.2,26.25,324.5,85.5,1.5,5.55,4.9,9,162670,0.376489921
41863,483205,1980,32.65,26.05,379,84.5,0.85,5.75,4.748,37,187700,0.388447967
41929,427805,1980,34.1,26.55,277.5,86,1.55,5.05,4.694827586,9,121725,0.284533841
41936,574185,1980,36.35,26.25,309,86.5,3.65,6.4,4,7,224330,0.390692895
41947,176710,1980,33.35,26.35,360.5,89.5,1.95,5.55,4.126666667,4,80420,0.45509592
41886,423400,1980,34.1,26.1,386.5,81,2.9,6.7,4.65,19,233880,0.552385451
41953,297360,1980,32.6,25.1,580,87.5,1.5,5.9,4.10862069,6,177570,0.597154964
41907,350110,1980,33.55,26.65,153.5,85,2.85,5.8,4.632758621,14,127705,0.364756791
41960,179930,1980,31.55,25.95,472.5,88.5,1.95,6.3,3.374137931,3,73860,0.410492969
41895,313970,1980,35.75,26.4,298.5,87.5,2.15,5.75,4.65,20,113980,0.363028315
41966,73035,1980,34.65,25.5,722.5,82.5,2.85,5.55,4.246296296,63,33470,0.458273431
41859,819000,1980,34.15,26.5,427.5,84.5,1.15,5.9,5.25,34,291190,0.355543346
41891,422195,1980,34.35,25.35,378,86,0.95,6.75,4.7,35,206060,0.48806831
41950,374880,1981,32.7,25.55,369,89.5,1.2,6,3.6,4,146055,0.389604673
41883,263170,1981,34.25,26.2,328.5,85.5,1.4,6.05,4.95,20,118860,0.451647224
41978,217485,1981,33.1,24.85,582,85.5,5.65,6.5,4.5,6,136245,0.626456997
41933,488535,1981,34.4,25.35,380.5,85.5,2,5.55,4.75,10,229245,0.4692499
41923,417890,1981,34.9,26.2,272,86,1.6,6.45,4.55,9,179105,0.428593649
41863,416430,1981,32.75,26.15,502,84.5,2.25,6.95,4.748,37,161180,0.387051845
41929,517000,1981,33.6,26.45,583.5,87,1.4,5.05,4.694827586,9,140710,0.272166344
41936,538100,1981,34.7,25.95,334.5,87,2.8,6.55,4,7,205425,0.381759896
41947,114030,1981,33.95,26.35,346.5,88,2.8,5.65,4.126666667,4,46170,0.404893449
41886,450075,1981,33.95,26,472.5,82.5,2.5,6.7,4.15,19,246965,0.548719658
41953,261970,1981,31.65,25.55,880,87,1.5,5.9,4.10862069,6,143245,0.546799252
41907,339990,1981,34,26.15,344.5,84.5,2.5,6.3,4.632758621,14,137775,0.405232507
41960,168495,1981,32.75,25.65,456,88.5,3.15,6.55,3.374137931,3,59075,0.350603875
41895,462170,1981,35.15,26.15,457,87,1.9,5.8,5.55,20,181885,0.393545665
41966,75655,1981,32.85,25.3,354.5,85,1.85,5.7,4.246296296,63,35660,0.471350208
41859,880780,1981,34.75,26.3,398,85.5,1.35,5.7,4.7,34,325090,0.369093304
41891,502330,1981,35.1,25.05,930,88,1,6.85,4.6,35,250510,0.498696076
41950,412110,1982,33.05,25.75,408,87.5,1.5,5.9,4.8,4,170275,0.41317852
41883,254580,1982,35.05,26.15,311,86,1.7,5.75,4.6,20,116215,0.456496975
41978,189495,1982,33.6,25.2,677.5,86.5,5.15,6.05,4.05,6,114730,0.605451331
41933,488145,1982,34,25.45,369,85.5,2.15,5.35,4.6,10,233480,0.478300505
41923,405185,1982,34,26.45,241,85,2.05,6.2,5.45,9,181500,0.447943532
41863,381675,1982,34.35,25.65,310.5,83,1.05,6.35,4.748,37,160800,0.421300845
41929,542225,1982,33.65,26.25,240.5,86,1.45,3.75,4.694827586,9,146155,0.269546775
41936,516390,1982,35.75,25.95,183,85.5,3.35,6.4,4.55,7,172050,0.333178412
41947,124055,1982,34.7,26.55,257.5,87,2.4,5.2,4.126666667,4,57430,0.462939825
41886,478370,1982,34.3,26.1,459.5,81,2.55,6.35,3.9,19,227570,0.475719631
41953,306995,1982,32.75,24.7,942.5,86,2.15,6.35,4.10862069,6,139880,0.4556426
41907,380260,1982,35.8,26.1,203,81.5,2.05,5.2,4.632758621,14,99160,0.260768948
41960,157170,1982,32.9,26.25,524,85.5,3.1,6.3,3.374137931,3,68120,0.433416046
41895,360350,1982,36.05,26.2,203,85.5,2.25,5.65,4.95,20,117665,0.326529763
41966,64535,1982,33.25,25.25,388,87,2.1,5.75,4.246296296,63,25790,0.399628109
41859,932190,1982,36,26.45,410,83,1.6,5.9,5.25,34,315835,0.338809685
41891,501775,1982,34.65,25.15,734,86.5,1.2,6.7,4.85,35,199785,0.398156544
41950,442275,1983,33.85,25.95,487,87.5,1.3,6.15,3.7,4,189065,0.427482901
41883,246355,1983,35.55,26.55,261,85.5,1.25,5.1,4.8,20,110890,0.45012279
41978,183810,1983,33.5,24.95,837.5,83.5,4.45,6.45,3.85,6,116210,0.632228932
41933,478180,1983,34.6,25.6,457,85,1.7,5.65,4.65,10,235975,0.493485717
41923,428525,1983,34,26.55,308,85.5,1.8,6.05,5.1,9,192720,0.449728721
41863,426560,1983,35.5,25.55,531.5,82.5,0.9,5.6,4.748,37,192885,0.452187266
41929,545530,1983,34.85,26.7,426.5,86.5,1.05,4.75,4.694827586,9,157765,0.289195828
41936,510865,1983,34.9,26,327,87,3.3,6,4.4,7,165360,0.323686297
41947,124525,1983,32.4,26.15,405,89,3,5.8,4.126666667,4,57070,0.458301546
41886,472820,1983,34.4,26.25,639,85,2.15,6.45,4.2,19,228020,0.482255404
41953,307440,1983,34.1,25.65,1407,83.5,1.65,5.75,4.10862069,6,161610,0.525663544
41907,368205,1983,36.1,26.1,286.5,82.5,1.1,5.4,4.632758621,14,106025,0.287951006
41960,183135,1983,33.5,25.65,556,86.5,2.7,6.15,3.374137931,3,80915,0.441832528
41895,532165,1983,35.15,26.2,435.5,85.5,3.65,5.05,5.65,20,196795,0.36980072
41966,59070,1983,34.25,25.3,471.5,83.5,2.05,6.1,4.246296296,63,29905,0.506263755
