District,Area,Year,Max_Temp,Min_Temp,Rainfall,Humidity,Wind,Cloud,Sunshine,ALT,Productions,PPH
3,572800,1977,31.23333,16,11.66667,73.33333,1.366667,1.433333,8.766667,6,400395,0.699013617
4,919125,1977,28.76666667,15.1,13.66666667,77,0.8,1.166666667,7.241414141,10,505045,0.549484564
5,711320,1977,31.83333333,14.66666667,11.33333333,73,0.366666667,1.7,8.033333333,9,344075,0.483713378
6,805740,1977,27.66666667,12.83333333,2.666666667,74.66666667,0.433333333,0.866666667,6.554666667,37,438385,0.544077494
7,710095,1977,29,15.33333333,4,74.33333333,0.3,1.266666667,7.313793103,9,242345,0.341285321
8,653325,1977,30.1,13.96666667,24.33333333,74.33333333,0.766666667,1.733333333,8.1,7,307545,0.470738147
9,960385,1977,29.8,16.06666667,13.33333333,72.66666667,0.433333333,1.3,7.49,4,485360,0.505380655
11,725785,1977,28.03333333,15.93333333,16.33333333,77.33333333,0.333333333,1,7.306896552,6,452260,0.623132195
12,546730,1977,31.53333333,13.43333333,22.66666667,71,0.633333333,1.5,7.026436782,14,259180,0.474054835
13,607165,1977,30.7,15.93333333,15.66666667,75.66666667,0.7,2.066666667,6.843678161,3,325435,0.53599104
14,1064535,1977,30.16666667,15.2,14.66666667,72,0.633333333,1.466666667,7.307619048,20,492325,0.462478923
16,1307100,1977,28.46666667,13.4,5.666666667,83.33333333,0.433333333,1.4,7.026666667,34,717960,0.549277025
17,905000,1977,28.73333333,14.43333333,19.33333333,75.66666667,1,1.633333333,8.066666667,35,478980,0.529259669
2,597820,1978,29.56666667,14.66666667,5.666666667,74,0.633333333,1.2,8.466666667,20,344630,0.57647787
3,573240,1978,30.9,16.6,0.333333,72.33333,1.6,1.066667,8.8,6,371815,0.648620124
4,898490,1978,29.03333333,14.9,14,75,0.6,1,7.241414141,10,475120,0.528798317
5,734595,1978,30.33333333,14.66666667,1,69.33333333,0.466666667,1.3,8.233333333,9,358310,0.487765367
6,807740,1978,27.66666667,12.83333333,2.666666667,74.66666667,0.433333333,0.866666667,6.554666667,37,427875,0.529718721
7,724100,1978,30.03333333,15.76666667,3,73.33333333,0.233333333,0.833333333,7.313793103,9,273335,0.377482392
8,660790,1978,29.3,14.13333333,21.33333333,73.66666667,0.766666667,1.5,8.066666667,7,303740,0.45966192
9,922595,1978,30.43333333,17.26666667,4,69,0.366666667,0.666666667,7.49,4,475495,0.515388659
11,774130,1978,29.23333333,16.03333333,15.66666667,75.33333333,0.333333333,1.133333333,7.306896552,6,435940,0.563135391
12,535450,1978,29.26666667,13.46666667,8,69,1,1.3,7.026436782,14,247910,0.462993744
13,621120,1978,30.5,16.73333333,34.66666667,74.66666667,0.666666667,0.866666667,6.843678161,3,311795,0.501988344
14,1061840,1978,28.7,14.7,23,72,1.233333333,0.833333333,7.446666667,20,485010,0.456763731
16,1289800,1978,26.83333333,13.6,2.666666667,71.66666667,0.4,0.966666667,7.199047619,34,729100,0.565281439
17,947345,1978,29.2,14.8,4,73.33333333,0.866666667,1.7,9.1,35,466480,0.492407729
1,962920,1979,30.4,15.93333333,26,78.66666667,0.333333333,1.1,8.7,4,418845,0.43497383
2,632710,1979,30.53333333,15.36666667,16.66666667,74.66666667,0.633333333,1.2,8.3,20,349095,0.551745665
3,608535,1979,29.43333,17.26667,29.33333,73.33333,1.633333,1.266667,8.733333,6,422545,0.694364334
4,914885,1979,29.8,15.76666667,12.66666667,77.33333333,0.666666667,0.933333333,7.241414141,10,482810,0.527727529
5,696170,1979,29.3,15.7,36.33333333,73.66666667,0.333333333,1.266666667,7.733333333,9,332765,0.477993881
